Message Id,Time,Sender Name,Reply Id,Message
564431,2020-12-01T09:37:19+00:00,Qvviko,564430,""
564432,2020-12-01T09:37:28+00:00,fatawesome,564429,"например?\nу меня просто наоборот, я даже древнющий говнарьский русский рок конца нулевых нашел"
564433,2020-12-01T09:37:57+00:00,Qvviko,564432,"Под саундтрек из пейдея очень озуенно пишется код"
564434,2020-12-01T09:38:01+00:00,kamilkoduo,564431,"сложна, вспомни проект по data mining"
564435,2020-12-01T09:38:09+00:00,Qvviko,,"90% треков там нет"
564436,2020-12-01T09:39:13+00:00,Qvviko,,"Есть ещё куча мелких примеров но я не буду перечислять все что слушаю?"
564437,2020-12-01T09:40:02+00:00,mmmsalo,564417,"Ахаххахахаххахахха"
564438,2020-12-01T09:41:17+00:00,dmiklashevskaya,564376,"так в спотифай тоже так можно\nнедавно была пушка, что если закончились песни, то он сам похожие будет подбирать и это можно выключить"
564439,2020-12-01T09:41:50+00:00,ionagamed,,"https://support.spotify.com/us/article/listen-to-local-files/"
564440,2020-12-01T09:43:54+00:00,Qvviko,564439,"Это те что крушат линукс и известная проблема которая уже на нескольких форумах обсуждалась?"
564441,2020-12-01T09:43:54+00:00,bochkaryoff,564438,"вот да, слышал, что в спотифае пизже"
564442,2020-12-01T09:44:04+00:00,myaksik,,"soundcloud top"
564443,2020-12-01T09:45:35+00:00,Apostrov,564442,"*мем с ослом из шрека*"
564444,2020-12-01T10:43:20+00:00,russab0,,"это вместо стипендий"
564445,2020-12-01T10:43:20+00:00,russab0,,"Добрый день, друзья!\n❄️Пришла зима, с чем вас и поздравляем. А мы запускаем большую социальную игру для всего города. Хотя... это гораздо больше, чем игра. \n\nС тех пор, как финикийцы придумали деньги, - цинично подметил, кажется, Сенека, - отпала необходимость в поиске других способов выражения благодарности.\nЗнакомьтесь - Приятная мелочь!\nЭто ""токены"" добра, взаимопомощи и позитива😃.\n\n📍Вас подвезли соседи и не взяли денег? Отдайте им Приятную мелочь!\n📍Вам одолжили дрель бесплатно? Приятная мелочь!\n📍Вы хотите оказать знак внимания? Приятная мелочь!\nПоощряйте других людей делать человечные поступки. А награду за них люди получат у нас.\n\nПриглашаем компании города присоединиться к игре!\n\nПодробнее об условиях и правилах здесь.\nВключайтесь!\nВаш Патефон❤️"
564446,2020-12-01T10:43:21+00:00,russab0,,""
564447,2020-12-01T10:44:07+00:00,anufriyevt,564445,"на пачки от снюса похожи"
564448,2020-12-01T10:44:08+00:00,myaksik,,"жить по баллам скоро будем ура"
564449,2020-12-01T10:44:17+00:00,myaksik,,"как в черном зеркале"
564450,2020-12-01T10:44:36+00:00,myaksik,,"кому меньше классов тот лох"
564451,2020-12-01T10:44:52+00:00,russab0,564448,"Да, будут называться GPA :)"
564452,2020-12-01T10:47:28+00:00,bochkaryoff,564447,"тебе помогли? помоги оформить вкид"
564453,2020-12-01T10:50:25+00:00,udntwnme,564447,"лол, я тоже сначала так подумала"
564454,2020-12-01T10:50:26+00:00,N_Flamel,,"Прикольная реклама, правда если мне такую дадут я поспешу передать кому-то другому))"
564455,2020-12-01T10:50:47+00:00,anufriyevt,564453,"Сразу видно вкидышей"
564456,2020-12-01T10:51:20+00:00,anufriyevt,564455,"https://youtu.be/G-vT6iauFoE"
564457,2020-12-01T10:59:05+00:00,bochkaryoff,,"В Иннополисе журналисты получили ожоги глаз после работы робота-дезинфектора\n\nhttps://inkazan.ru/news/incident/01-12-2020/v-innopolise-zhurnalisty-poluchili-ozhogi-glaz-posle-raboty-robota-dezinfektora"
564458,2020-12-01T11:00:30+00:00,simplearink,564457,"Бляяяя"
564459,2020-12-01T11:00:49+00:00,myaksik,,"орирую"
564460,2020-12-01T11:01:04+00:00,myaksik,,"звучит как видос где роборука хуряит ложкой голову"
564461,2020-12-01T11:01:23+00:00,bochkaryoff,,"я так понимаю киберпанк мы не увидим"
564462,2020-12-01T11:02:05+00:00,iambackend,,"Киберпук."
564463,2020-12-01T11:02:32+00:00,fatawesome,,"АААААА"
564464,2020-12-01T11:02:33+00:00,fatawesome,,"СУКА"
564465,2020-12-01T11:02:43+00:00,fatawesome,,"в этом предложении прекрасно всё"
564466,2020-12-01T11:02:49+00:00,BananaAndBread,564457,"Бля, я вчера смотрела на него минут 30"
564467,2020-12-01T11:02:52+00:00,BananaAndBread,,"Всё норм"
564468,2020-12-01T11:02:56+00:00,BananaAndBread,,"А они два часа за ним бегали"
564469,2020-12-01T11:03:07+00:00,DanielFaraday28,564463,"Новости которые мы заслужили"
564470,2020-12-01T11:04:48+00:00,fatawesome,564463,"@ionagamed"
564471,2020-12-01T11:04:55+00:00,bochkaryoff,,"Журналистская тусовка сейчас гудит после вчерашнего наблюдательного совета в Иннополисе, где, оказывается, произошел инцидент. Там во время презентации робота для дезинфекции помещений как-то лишнего распылили специальной жижи и пожгли корреспондентам глаза. Говорят, что уже несколько человек обратились в больницу за помощью из-за проблем с сетчаткой.\n\nСудя по официальным данным, в медицинском центре Иннополиса презентовали робота MedBot М-304, куда и позвали СМИ. Плохо некоторым стало уже вчера, начались рези в глазах, а сегодня кто-то поехал в больничку за помощью. \n\nПохоже, как-то плохо настроили своего робота-деструктора, что он решил уничтожать людей. На самом деле, это совсем не смешно. Интересно, кто будет отвечать за произошедшее. Надеюсь, что никаких серьезных последствий для здоровья у журналистов не будет. \n\nНо объясниться за это явно кому-то придется. Может что-то внятное по этому поводу есть у Минцифры Татарстана, которое было ответственно за мероприятие."
564472,2020-12-01T11:05:14+00:00,ionagamed,564470,"ахахаха бляяя"
564473,2020-12-01T11:05:36+00:00,jenamax,564446,"Добрая воля университета"
564474,2020-12-01T11:05:42+00:00,fatawesome,,""
564475,2020-12-01T11:06:48+00:00,fatawesome,564472,"даже тут пермь!!1"
564476,2020-12-01T11:08:14+00:00,ysukhorukov,564471,"Начинаем потихоньку восстание против кожаных мешков"
564477,2020-12-01T11:08:51+00:00,bochkaryoff,564475,"очередное доказательство того что стипы надо порезать"
564478,2020-12-01T11:09:08+00:00,bochkaryoff,,"или я чет не понял про убытки"
564479,2020-12-01T11:09:33+00:00,bochkaryoff,,"да не, вроде все правильно понял\nкомпания убыточная"
564480,2020-12-01T11:16:32+00:00,slavagoreev,,"Оу май факин гад"
564481,2020-12-01T11:16:33+00:00,slavagoreev,,"Они окружают"
564482,2020-12-01T11:16:33+00:00,slavagoreev,,"Со всех сторон"
564483,2020-12-01T11:16:33+00:00,slavagoreev,,"Со своими оккультными ебалАми"
564484,2020-12-01T11:16:33+00:00,slavagoreev,,"teambuilding is 300 hundred bucks"
564485,2020-12-01T11:16:33+00:00,slavagoreev,,"ООО ""ЦОК НТИ"" Иннополис набирает в Call center сотрудников на 2 месяца с 15.10 по 15.12 с возможным дальнейшим трудоустройством. ЗП 20 000. Тел +7 906-110-14-18 Ольга"
564486,2020-12-01T11:16:33+00:00,slavagoreev,,"Это контора в которой работает Евгений Петров. Че-то они впаривать собрались."
564487,2020-12-01T11:16:33+00:00,slavagoreev,,"Как-то выясняли, что мутная контора в технопарке. Мимикрируют под ЦК НТИ, которые на госуровне взаимодействуют с вузами (УИ в том числе)"
564488,2020-12-01T11:16:33+00:00,slavagoreev,,"Ах вот она какая «федеральная программа», по которой тут Константин"
564489,2020-12-01T11:16:33+00:00,slavagoreev,,"Хммм"
564490,2020-12-01T11:16:33+00:00,slavagoreev,,"Вот. А пригласил их Евгений Петров из ЦОК НТИ"
564491,2020-12-01T11:16:33+00:00,slavagoreev,,"Внимание, вопрос - чем занимается эта компания в Иннополисе?"
564492,2020-12-01T11:16:33+00:00,slavagoreev,,"ща попробую узнать"
564493,2020-12-01T11:16:33+00:00,slavagoreev,,"ВЫ ГОТОВЫ, ДЕТИ"
564494,2020-12-01T11:16:33+00:00,slavagoreev,,"Добрый вечер! Могу поинтересоваться? Являются ли компания ООО ЦОК НТИ резидентами ОЭЗ?"
564495,2020-12-01T11:16:33+00:00,slavagoreev,,"Добрый вечер. Да, являются."
564496,2020-12-01T11:16:33+00:00,slavagoreev,,"ржомба"
564497,2020-12-01T11:16:33+00:00,slavagoreev,,"там ОЭЗ как раз новый каталог резидентов готовят, интересно, что напишут про них"
564498,2020-12-01T11:16:33+00:00,slavagoreev,,"кароче фиктивное предприятие это прям точно\n\nкак фиктивное предприятие получило резидента\n\nххмхмххмхмххмхм\nуж не \n\nк о р р у п ц и я?"
564499,2020-12-01T11:16:33+00:00,slavagoreev,,"Ну они почти год работают в 3 рыла (директор, бухгалтер и Евгений), а тут колцентр собирают."
564500,2020-12-01T11:16:33+00:00,slavagoreev,,"кароче учредитель этой компании - гендиректор какого-то направления в НТИ"
564501,2020-12-01T11:16:33+00:00,slavagoreev,,"НТИ - Национальная технологическая инициатива"
564502,2020-12-01T11:16:33+00:00,slavagoreev,,"ниче про это не знаю"
564503,2020-12-01T11:16:33+00:00,slavagoreev,,"https://leader-id.ru/92045/\nвот ее профиль на их сайте\nпро то, что она директор фейковой компании в иннополисе почему-то нет упоминаний"
